year,iso_code,country,co2,population,share_co2,share_tmp_ghg,tmp_change_co2,tmp_change_ghg,gdp,kyoto_ratification_year,kyoto_us_ratification_year,paris_ratification_year,kyoto_dummy,kyoto_us_dummy,paris_dummy,time,ln_co2,ln_population,ln_share_co2,ln_share_tmp_ghg,ln_tmp_change_co2,ln_tmp_change_ghg,ln_gdp,zln_co2,zln_population,zln_share_co2,zln_share_tmp_ghg,zln_tmp_change_co2,zln_gdp,Kyoto_and_Paris,None,time_kyoto,time_paris,time_kyoto_us,continent,UN_region,hdicode,development_status,developing,developed,developed_kyoto,developed_paris,developing_kyoto,developing_paris,income,high_income,low_income,high_kyoto,high_paris,low_kyoto,low_paris,hdi_very_high,hdi_high,hdi_medium,hdi_low,h_income,um_income,lm_income,l_income,kyoto_high,paris_high,kyoto_low,paris_low,kyoto_um,paris_um,kyoto_lm,paris_lm,vh_hdi,h_hdi,m_hdi,l_hdi,kyoto_vh,paris_vh,kyoto_h,paris_h,kyoto_m,paris_m,kyoto_l,paris_l,composite_hdi,vh_h,ln_co2_lag1
1995,RWA,Rwanda,0.455,5674118,0.002,0.037,0.0,0.0,175095000000.0,2004,2004,2016,0,0,0,6,-0.787238104,15.55142569,-6.165817934,-3.294138309,-9.210340372,-9.210340372,25.88859292,-1.135183376,0.102951304,-1.008277584,-0.511639269,-0.999172229,-0.0131613,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.771973961
1996,RWA,Rwanda,0.464,6708767,0.002,0.037,0.0,0.0,218249000000.0,2004,2004,2016,0,0,0,7,-0.767655233,15.71892574,-6.165817934,-3.294138309,-9.210340372,-9.210340372,26.10890442,-1.127600799,0.177183279,-1.008277584,-0.511639269,-0.999172229,0.051343947,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.787238104
1997,RWA,Rwanda,0.483,7755237,0.002,0.037,0.0,0.0,286042000000.0,2004,2004,2016,0,0,0,8,-0.727531607,15.86387892,-6.165817934,-3.294138309,-9.210340372,-9.210340372,26.37940358,-1.112064749,0.241423026,-1.008277584,-0.511639269,-0.999172229,0.130543692,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.767655233
1998,RWA,Rwanda,0.482,8081685,0.002,0.036,0.0,0.0,317988000000.0,2004,2004,2016,0,0,0,9,-0.729603718,15.90511095,-6.165817934,-3.321462414,-9.210340372,-9.210340372,26.48527846,-1.112867079,0.259696068,-1.008277584,-0.524803075,-0.999172229,0.161542914,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.727531607
1999,RWA,Rwanda,0.503,8147916,0.002,0.036,0.0,0.0,367794000000.0,2004,2004,2016,0,0,0,10,-0.686966321,15.91327275,-6.165817934,-3.321462414,-9.210340372,-9.210340372,26.63078867,-1.096357685,0.26331318,-1.008277584,-0.524803075,-0.999172229,0.204147008,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.729603718
2000,RWA,Rwanda,0.515,8213935,0.002,0.035,0.0,0.0,411162000000.0,2004,2004,2016,0,0,0,11,-0.663394222,15.92134266,-6.165817934,-3.349554149,-9.210340372,-9.210340372,26.74225431,-1.087230461,0.26688957,-1.008277584,-0.538336699,-0.999172229,0.236783156,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.686966321
2001,RWA,Rwanda,0.522,8287093,0.002,0.035,0.0,0.0,444112000000.0,2004,2004,2016,0,0,0,12,-0.649896139,15.9302098,-6.165817934,-3.349554149,-9.210340372,-9.210340372,26.81934241,-1.082003941,0.270819273,-1.008277584,-0.538336699,-0.999172229,0.259353866,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.663394222
2002,RWA,Rwanda,0.519,8400185,0.002,0.035,0.0,0.0,476683000000.0,2004,2004,2016,0,0,0,13,-0.655658736,15.94376429,-6.165817934,-3.349554149,-9.210340372,-9.210340372,26.89011834,-1.084235245,0.276826294,-1.008277584,-0.538336699,-0.999172229,0.280076428,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.649896139
2003,RWA,Rwanda,0.509,8586877,0.002,0.034,0.0,0.0,584183000000.0,2004,2004,2016,0,0,0,14,-0.675110818,15.96574567,-6.165817934,-3.378457895,-9.210340372,-9.210340372,27.09348019,-1.09176718,0.28656791,-1.008277584,-0.552261522,-0.999172229,0.339618966,0,1,0,0,0,Africa,Eastern Africa,Low,developing,1,0,0,0,0,0,Low income,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.655658736
2004,RWA,Rwanda,0.516,8816848,0.002,0.034,0.0,0.0,695967000000.0,2004,2004,2016,1,1,0,15,-0.661454734,15.99217499,-6.165817934,-3.378457895,-9.210340372,-9.210340372,27.2685683,-1.086479482,0.29828075,-1.008277584,-0.552261522,-0.999172229,0.390883206,0,0,15,0,15,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.675110818
2005,RWA,Rwanda,0.514,9054532,0.002,0.033,0.0,0.0,828741000000.0,2004,2004,2016,1,1,0,16,-0.66533748,16.01877596,-6.165817934,-3.408221997,-9.210340372,-9.210340372,27.44317329,-1.087982899,0.310069657,-1.008277584,-0.566600835,-0.999172229,0.442005993,0,0,16,0,16,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.661454734
2006,RWA,Rwanda,0.514,9299250,0.002,0.033,0.0,0.0,926926000000.0,2004,2004,2016,1,1,0,17,-0.66533748,16.04544431,-6.165817934,-3.408221997,-9.210340372,-9.210340372,27.55513974,-1.087982899,0.321888424,-1.008277584,-0.566600835,-0.999172229,0.474788774,0,0,17,0,17,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.66533748
2007,RWA,Rwanda,0.542,9549940,0.002,0.032,0.0,0.0,1124890000000.0,2004,2004,2016,1,1,0,18,-0.612304793,16.07204543,-6.165817934,-3.438899249,-9.210340372,-9.210340372,27.74870723,-1.067448401,0.333677398,-1.008277584,-0.581380071,-0.999172229,0.531463612,0,0,18,0,18,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.66533748
2008,RWA,Rwanda,0.528,9804268,0.002,0.032,0.0,0.0,1428980000000.0,2004,2004,2016,1,1,0,19,-0.638469619,16.09832836,-6.165817934,-3.438899249,-9.210340372,-9.210340372,27.98797973,-1.077579541,0.345325357,-1.008277584,-0.581380071,-0.999172229,0.601520468,0,0,19,0,19,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.612304793
2009,RWA,Rwanda,0.558,10060440,0.002,0.031,0.0,0.0,1625490000000.0,2004,2004,2016,1,1,0,20,-0.583217121,16.12412146,-6.165817934,-3.47054746,-9.210340372,-9.210340372,28.11682752,-1.056185522,0.356756236,-1.008277584,-0.596627082,-0.999172229,0.639245955,0,0,20,0,20,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.638469619
2010,RWA,Rwanda,0.581,10317559,0.002,0.031,0.0,0.0,1799510000000.0,2004,2004,2016,1,1,0,21,-0.54283242,16.14935776,-6.165817934,-3.47054746,-9.210340372,-9.210340372,28.21853531,-1.040548382,0.367940355,-1.008277584,-0.596627082,-0.999172229,0.669025091,0,0,21,0,21,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.583217121
2011,RWA,Rwanda,0.644,10573742,0.002,0.031,0.0,0.0,2080980000000.0,2004,2004,2016,1,1,0,22,-0.439901285,16.17388432,-6.165817934,-3.47054746,-9.210340372,-9.210340372,28.36386025,-1.000692978,0.378809932,-1.008277584,-0.596627082,-0.999172229,0.711574938,0,0,22,0,22,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.54283242
2012,RWA,Rwanda,0.718,10829904,0.002,0.03,0.0,0.0,2366840000000.0,2004,2004,2016,1,1,0,23,-0.331146444,16.19782175,-6.165817934,-3.503230107,-9.210340372,-9.210340372,28.49257741,-0.958582607,0.389418427,-1.008277584,-0.612372449,-0.999172229,0.749262177,0,0,23,0,23,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.439901285
2013,RWA,Rwanda,0.782,11093340,0.002,0.03,0.0,0.0,2544780000000.0,2004,2004,2016,1,1,0,24,-0.245772669,16.22185549,-6.165817934,-3.503230107,-9.210340372,-9.210340372,28.56506343,-0.925525493,0.400069596,-1.008277584,-0.612372449,-0.999172229,0.770485439,0,0,24,0,24,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.331146444
2014,RWA,Rwanda,0.83,11364758,0.002,0.03,0.0,0.0,2828750000000.0,2004,2004,2016,1,1,0,25,-0.186209104,16.24602772,-6.165817934,-3.503230107,-9.210340372,-9.210340372,28.6708546,-0.902462209,0.410782147,-1.008277584,-0.612372449,-0.999172229,0.801460153,0,0,25,0,25,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.245772669
2015,RWA,Rwanda,0.97,11640027,0.003,0.03,0.0,0.0,3094150000000.0,2004,2004,2016,1,1,0,26,-0.03035612,16.26996032,-5.776353167,-3.503230107,-9.210340372,-9.210340372,28.76053571,-0.842115224,0.421388497,-0.858915137,-0.612372449,-0.999172229,0.827717981,0,0,26,0,26,Africa,Eastern Africa,Low,developing,1,0,0,0,1,0,Low income,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.186209104
2016,RWA,Rwanda,1.048,11919183,0.003,0.03,0.0,0.0,3442820000000.0,2004,2004,2016,1,1,1,27,0.046979001,16.29365968,-5.776353167,-3.503230107,-9.210340372,-9.210340372,28.86731152,-0.812170713,0.431891479,-0.858915137,-0.612372449,-0.999172229,0.858980988,1,0,27,27,27,Africa,Eastern Africa,Low,developing,1,0,0,0,1,1,Low income,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.03035612
2017,RWA,Rwanda,1.155,12202062,0.003,0.029,0.0,0.0,3868050000000.0,2004,2004,2016,1,1,1,28,0.14418692,16.31711551,-5.776353167,-3.537017105,-9.210340372,-9.210340372,28.9837722,-0.774531363,0.442286539,-0.858915137,-0.628649853,-0.999172229,0.89307964,1,0,28,28,28,Africa,Eastern Africa,Low,developing,1,0,0,0,1,1,Low income,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.046979001
2018,RWA,Rwanda,1.287,12487999,0.004,0.029,0.0,0.0,4172300000000.0,2004,2004,2016,1,1,1,29,0.252391626,16.34027866,-5.496768305,-3.537017105,-9.210340372,-9.210340372,29.05948833,-0.732634009,0.452551887,-0.751692398,-0.628649853,-0.999172229,0.915248647,1,0,29,29,29,Africa,Eastern Africa,Low,developing,1,0,0,0,1,1,Low income,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.14418692
2019,RWA,Rwanda,1.373,12776104,0.004,0.029,0.0,0.0,4678710000000.0,2004,2004,2016,1,1,1,30,0.317070957,16.36308711,-5.496768305,-3.537017105,-9.210340372,-9.210340372,29.17404304,-0.707589877,0.46266004,-0.751692398,-0.628649853,-0.999172229,0.948789246,1,0,30,30,30,Africa,Eastern Africa,Low,developing,1,0,0,0,1,1,Low income,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.252391626
2020,RWA,Rwanda,1.372,13065839,0.004,0.029,0.0,0.0,4822690000000.0,2004,2004,2016,1,1,1,31,0.316342413,16.38551167,-5.496768305,-3.537017105,-9.210340372,-9.210340372,29.20435214,-0.707871972,0.472598065,-0.751692398,-0.628649853,-0.999172229,0.957663481,1,0,31,31,31,Africa,Eastern Africa,Low,developing,1,0,0,0,1,1,Low income,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.317070957
1991,KNA,Saint Kitts and Nevis,0.106,40382,0.0,0.0,0.0,0.0,297730000.0,2008,2008,2016,0,0,0,2,-2.243373233,10.60613942,-9.210340372,0.0,-9.210340372,-9.210340372,19.51169759,-1.699005532,-2.088680125,-2.175873112,1.075362372,-0.999172229,-1.88025948,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.243373233
1992,KNA,Saint Kitts and Nevis,0.11,40740,0.0,0.0,0.0,0.0,326885000.0,2008,2008,2016,0,0,0,3,-2.206366235,10.61496569,-9.210340372,0.0,-9.210340372,-9.210340372,19.60511899,-1.684676254,-2.084768535,-2.175873112,1.075362372,-0.999172229,-1.852906529,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.243373233
1993,KNA,Saint Kitts and Nevis,0.114,41266,0.0,0.0,0.0,0.0,356070000.0,2008,2008,2016,0,0,0,4,-2.170680022,10.6277942,-9.210340372,0.0,-9.210340372,-9.210340372,19.6906379,-1.670858389,-2.079083251,-2.175873112,1.075362372,-0.999172229,-1.827867352,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.206366235
1994,KNA,Saint Kitts and Nevis,0.121,41798,0.001,0.0,0.0,0.0,398465000.0,2008,2008,2016,0,0,0,5,-2.111138628,10.64060377,-6.812445099,0.0,-9.210340372,-9.210340372,19.80313022,-1.64780369,-2.073406357,-1.256263598,1.075362372,-0.999172229,-1.794930601,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.170680022
1995,KNA,Saint Kitts and Nevis,0.128,42347,0.001,0.0,0.0,0.0,423205000.0,2008,2008,2016,0,0,0,6,-2.05494407,10.65365286,-6.812445099,0.0,-9.210340372,-9.210340372,19.86336725,-1.626044901,-2.067623316,-1.256263598,1.075362372,-0.999172229,-1.777293735,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.111138628
1996,KNA,Saint Kitts and Nevis,0.132,42903,0.001,0.0,0.0,0.0,450825000.0,2008,2008,2016,0,0,0,7,-2.024196067,10.66669703,-6.812445099,0.0,-9.210340372,-9.210340372,19.9265898,-1.614139135,-2.061842453,-1.256263598,1.075362372,-0.999172229,-1.758782737,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.05494407
1997,KNA,Saint Kitts and Nevis,0.143,43453,0.001,0.0,0.0,0.0,505260000.0,2008,2008,2016,0,0,0,8,-1.944211592,10.67943517,-6.812445099,0.0,-9.210340372,-9.210340372,20.04058371,-1.583168782,-2.056197217,-1.256263598,1.075362372,-0.999172229,-1.725406335,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.024196067
1998,KNA,Saint Kitts and Nevis,0.15,44018,0.001,0.0,0.0,0.0,516880000.0,2008,2008,2016,0,0,0,9,-1.89645354,10.69235392,-6.812445099,0.0,-9.210340372,-9.210340372,20.0633213,-1.564676646,-2.050471941,-1.256263598,1.075362372,-0.999172229,-1.718748971,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.944211592
1999,KNA,Saint Kitts and Nevis,0.161,44624,0.001,0.0,0.0,0.0,548355000.0,2008,2008,2016,0,0,0,10,-1.825729989,10.70602711,-6.812445099,0.0,-9.210340372,-9.210340372,20.12243345,-1.537292165,-2.044412313,-1.256263598,1.075362372,-0.999172229,-1.70144146,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.89645354
2000,KNA,Saint Kitts and Nevis,0.172,45272,0.001,0.0,0.0,0.0,568720000.0,2008,2008,2016,0,0,0,11,-1.759679576,10.72044402,-6.812445099,0.0,-9.210340372,-9.210340372,20.15889878,-1.511717144,-2.038023087,-1.256263598,1.075362372,-0.999172229,-1.690764735,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.825729989
2001,KNA,Saint Kitts and Nevis,0.176,45785,0.001,0.0,0.0,0.0,618550000.0,2008,2008,2016,0,0,0,12,-1.736703263,10.73171181,-6.812445099,0.0,-9.210340372,-9.210340372,20.24288859,-1.502820611,-2.033029476,-1.256263598,1.075362372,-0.999172229,-1.666173267,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.759679576
2002,KNA,Saint Kitts and Nevis,0.198,46048,0.001,0.0,0.0,0.0,648805000.0,2008,2008,2016,0,0,0,13,-1.618983325,10.73743961,-6.812445099,0.0,-9.210340372,-9.210340372,20.29064277,-1.457238915,-2.030491052,-1.256263598,1.075362372,-0.999172229,-1.652191268,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.736703263
2003,KNA,Saint Kitts and Nevis,0.198,46200,0.001,0.0,0.0,0.0,633690000.0,2008,2008,2016,0,0,0,14,-1.618983325,10.74073508,-6.812445099,0.0,-9.210340372,-9.210340372,20.26707043,-1.457238915,-2.02903058,-1.256263598,1.075362372,-0.999172229,-1.659093037,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.618983325
2004,KNA,Saint Kitts and Nevis,0.213,46337,0.001,0.0,0.0,0.0,684315000.0,2008,2008,2016,0,0,0,15,-1.54599374,10.74369606,-6.812445099,0.0,-9.210340372,-9.210340372,20.3439289,-1.428977015,-2.027718346,-1.256263598,1.075362372,-0.999172229,-1.636589564,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.618983325
2005,KNA,Saint Kitts and Nevis,0.198,46459,0.001,0.0,0.0,0.0,738725000.0,2008,2008,2016,0,0,0,16,-1.618983325,10.74632548,-6.812445099,0.0,-9.210340372,-9.210340372,20.42043629,-1.457238915,-2.026553048,-1.256263598,1.075362372,-0.999172229,-1.614188882,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.54599374
2006,KNA,Saint Kitts and Nevis,0.202,46590,0.001,0.0,0.0,0.0,869960000.0,2008,2008,2016,0,0,0,17,-1.598992655,10.7491412,-6.812445099,0.0,-9.210340372,-9.210340372,20.58395779,-1.449498436,-2.025305188,-1.256263598,1.075362372,-0.999172229,-1.56631124,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.618983325
2007,KNA,Saint Kitts and Nevis,0.216,46734,0.001,0.0,0.0,0.0,930535000.0,2008,2008,2016,0,0,0,18,-1.532014015,10.75222723,-6.812445099,0.0,-9.210340372,-9.210340372,20.65127025,-1.423564002,-2.023937536,-1.256263598,1.075362372,-0.999172229,-1.546602752,0,1,0,0,0,America,Caribbean,Very High,developing,1,0,0,0,0,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.598992655
2008,KNA,Saint Kitts and Nevis,0.216,46857,0.001,0.0,0.0,0.0,1049885000.0,2008,2008,2016,1,1,0,19,-1.532014015,10.75485569,-6.812445099,0.0,-9.210340372,-9.210340372,20.77194647,-1.423564002,-2.022772666,-1.256263598,1.075362372,-0.999172229,-1.511269828,0,0,19,0,19,America,Caribbean,Very High,developing,1,0,0,0,1,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.532014015
2009,KNA,Saint Kitts and Nevis,0.224,46941,0.001,0.0,0.0,0.0,1045270000.0,2008,2008,2016,1,1,0,20,-1.495662898,10.75664677,-6.812445099,0.0,-9.210340372,-9.210340372,20.76754106,-1.409488684,-2.021978901,-1.256263598,1.075362372,-0.999172229,-1.512559693,0,0,20,0,20,America,Caribbean,Very High,developing,1,0,0,0,1,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.532014015
2010,KNA,Saint Kitts and Nevis,0.22,46871,0.001,0.0,0.0,0.0,1051270000.0,2008,2008,2016,1,1,0,21,-1.51367329,10.75515443,-6.812445099,0.0,-9.210340372,-9.210340372,20.77326479,-1.41646239,-2.022640273,-1.256263598,1.075362372,-0.999172229,-1.510883835,0,0,21,0,21,America,Caribbean,Very High,developing,1,0,0,0,1,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.495662898
2011,KNA,Saint Kitts and Nevis,0.231,46916,0.001,0.0,0.0,0.0,1128725000.0,2008,2008,2016,1,1,0,22,-1.464904762,10.75611405,-6.812445099,0.0,-9.210340372,-9.210340372,20.84435451,-1.397578993,-2.022214992,-1.256263598,1.075362372,-0.999172229,-1.490069398,0,0,22,0,22,America,Caribbean,Very High,developing,1,0,0,0,1,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.51367329
2012,KNA,Saint Kitts and Nevis,0.22,47056,0.001,0.0,0.0,0.0,1113190000.0,2008,2008,2016,1,1,0,23,-1.51367329,10.75909366,-6.812445099,0.0,-9.210340372,-9.210340372,20.8304956,-1.41646239,-2.0208945,-1.256263598,1.075362372,-0.999172229,-1.494127163,0,0,23,0,23,America,Caribbean,Very High,developing,1,0,0,0,1,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.464904762
2013,KNA,Saint Kitts and Nevis,0.224,47092,0.001,0.0,0.0,0.0,1180640000.0,2008,2008,2016,1,1,0,24,-1.495662898,10.75985841,-6.812445099,0.0,-9.210340372,-9.210340372,20.8893225,-1.409488684,-2.020555579,-1.256263598,1.075362372,-0.999172229,-1.476903172,0,0,24,0,24,America,Caribbean,Very High,developing,1,0,0,0,1,0,High income,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.51367329
